Gender,Age,Annual Income,Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
0,45,152560,32,9,2,False,False,True,False,False,False,False,False
1,73,142502,97,5,1,True,False,False,False,False,False,False,False
0,85,155432,21,4,6,False,True,False,False,False,False,False,False
0,70,108544,49,4,5,False,False,True,False,False,False,False,False
0,52,106530,46,7,2,False,True,False,False,False,False,False,False
1,70,124359,51,7,7,False,False,False,False,False,True,False,False
0,88,146970,90,7,6,False,False,False,False,False,False,False,False
1,61,182176,96,9,5,False,False,False,False,False,False,False,False
0,46,114435,34,8,3,False,False,False,False,False,False,False,False
1,65,134213,32,8,4,False,False,False,False,False,True,False,False
0,84,115580,73,8,5,False,False,True,False,False,False,False,False
0,76,124034,88,10,2,False,False,False,True,False,False,False,False
1,31,67894,42,9,1,True,False,False,False,False,False,False,False
1,55,107099,89,4,6,False,False,False,True,False,False,False,False
1,45,140263,88,10,5,False,False,True,False,False,False,False,False
1,98,104249,12,5,2,False,True,False,False,False,False,False,False
1,40,168821,36,4,5,False,False,False,True,False,False,False,False
0,14,153145,59,8,6,False,False,False,False,True,False,False,False
0,41,128960,43,9,4,False,False,False,True,False,False,False,False
1,60,127438,82,7,2,False,True,False,False,False,False,False,False
1,60,125968,100,8,2,False,False,False,False,False,False,True,False
1,84,104589,85,10,2,False,False,False,False,False,False,False,False
1,0,165321,93,8,1,True,False,False,False,False,False,False,False
0,10,86925,76,7,2,False,False,False,False,False,False,False,False
0,62,149797,19,5,6,False,False,False,False,False,False,False,False
1,33,137094,68,4,1,False,False,False,False,False,False,True,False
0,52,55395,41,10,1,False,False,False,False,False,False,False,True
0,2,153622,51,6,6,False,False,False,False,False,False,True,False
1,27,74050,44,8,1,False,False,True,False,False,False,False,False
0,4,68094,61,4,7,True,False,False,False,False,False,False,False
1,63,59244,80,7,1,False,False,False,False,False,False,False,False
0,54,118944,77,4,4,False,False,False,False,False,False,False,False
0,47,75293,55,6,7,True,False,False,False,False,False,False,False
0,30,166983,69,7,3,False,False,False,False,False,False,False,False
0,97,129444,96,5,6,False,False,True,False,False,False,False,False
1,94,181183,24,9,3,False,False,False,False,False,False,False,True
0,64,175254,100,9,5,False,False,False,False,False,False,False,False
0,19,54121,89,6,3,False,True,False,False,False,False,False,False
0,71,184387,40,8,7,False,False,False,False,False,False,False,False
0,91,73158,32,7,7,True,False,False,False,False,False,False,False
1,87,90961,14,9,2,False,False,False,False,True,False,False,False
1,77,182109,4,7,2,False,False,False,True,False,False,False,False
1,90,110610,52,5,2,False,False,True,False,False,False,False,False
